Epoch,MotionEnergy,dME,aME,Area,dArea,Behavior
34,0.030420106526944428,-0.2958028890310909,1.0958949223061312,9.827272742459343,-0.926680107782671,still
35,-0.6201732169889873,-0.08755706120909351,-0.22058013612984398,9.04455723630183,-1.1620697801265747,still
36,-0.16962191369213095,-0.2457467776267046,0.4821633660762913,10.472568038979414,0.7495809808882833,still
37,1.3188881238760217,-1.2254404323357844,-1.2282046815589094,7.525982290432105,-1.279022994295802,rear
38,8.59815676605824,0.27020537871059325,0.6429244584117036,9.255127837044249,0.986176548798862,walk
39,1.1067102485294054,-0.8089382201667379,-0.1903407196437359,6.603130734186063,-1.9226119720130068,rear
40,-0.323847949174398,-0.6023248042620138,2.0689152946174008,10.440331769353447,0.36895500826033173,still
41,-0.7669547500460288,-0.3275241982530733,-1.0539672207394446,11.899568415591832,1.9787442624245353,still
42,-0.4513259356892087,-0.1532387339979327,-0.47799350079837616,8.776363191878145,0.06114138860808703,still
43,0.3929888609160191,-0.16077401720429427,-0.016714374961829568,10.011031106317217,-0.3973072138620194,still
44,6.915491757701889,-0.05805965245371382,0.7165919144839282,8.834803876495688,0.8559784667808608,walk
45,0.22927636494267556,0.6621077983695666,1.3508042148129955,12.320951022834434,0.18253078188363359,groom
46,-0.3491467264631808,0.09697564321420109,-0.30283745742987495,8.605412743618263,0.11680639283509847,still
47,1.3468278140680143,-0.522156598992164,0.6869268372163384,7.876756167092671,-2.0365703436177496,rear
48,-1.120844932153214,-0.11696592052626338,1.3869362204513256,8.701610439095857,-1.2653176337616194,still
49,0.035531769436783614,0.04693257040495181,0.38313220337423953,10.09313271548933,-0.7372275505076341,still
50,-0.38308276549546877,0.3297670068609939,-1.8828701557647867,10.298722169761598,-0.9621025347607971,still
51,1.485887803254996,-0.0293791652280751,-0.3933447380824018,8.805730508071564,-2.1865265270382226,rear
52,1.3331300553268102,-0.5821969338942838,1.6260581583606126,7.6509289654475765,-1.8885398377210272,rear
53,8.600789527002796,-0.016876935784731668,-1.3600101953027217,9.761768941266418,-1.547862901854565,walk
54,0.953137333624762,2.154544450905238e-06,1.1183993190599955,10.490651716209658,2.377965955483936,groom
55,-0.6645634770770713,-0.8002000145026129,-0.5239039416070084,10.751435748627488,0.1281574957060591,still
56,1.8421211157684716,0.4148400503351348,2.7397622792643457,11.822798143075628,2.6062633377221793,groom
57,-0.7692720107342828,-0.4882625086195685,1.7435553010446374,9.40837836848495,-1.6523286821885996,still
58,-0.19009924884262902,-0.2683681821532284,0.6540844995947364,8.800008738926046,1.4423298841302428,still
59,0.17489500547201195,0.4809578255518904,-0.3608007060409788,10.408438981703656,0.13766288941324412,still
60,1.1528378972470572,0.29952198699667876,2.3793230784495014,10.535209661956905,-1.4291774909322554,rear
61,5.753068820365463,-0.04390576998228719,0.5996783338512481,7.892260150789306,0.8949201527806372,walk
62,1.4439370867230188,-1.7532879091207731,0.33073614942236285,9.172859924648424,-2.1495587578007758,rear
63,0.3882744967945097,0.42549853125551007,-0.26228113814388904,10.985643439185376,-1.529775760120139,still
64,0.229929787853124,1.0111589981854834,2.2664212860927124,3.8692895526811295,0.5105483549896627,groom
65,7.035110293685309,-0.40607336116241816,-0.004416163286857475,10.493988149657977,-0.43868057031510355,walk
66,8.027061750330382,-0.14791833000170723,-0.449108475025527,10.116625763201942,1.5072904675356669,walk
67,-0.790598782808325,0.5564254135018939,-0.6510063211090272,8.430300969110998,-1.2797586393008886,still
68,-0.7923170494919577,-0.6214203143041347,-0.057765851824942385,9.78046239812532,-0.12075775409322047,still
69,0.8844244692725461,0.2829692233756873,0.6292352655820852,9.980687623980973,0.6325795266123004,still
70,1.3501311641710523,-0.7444689122876278,0.07573576140250621,5.929234411910177,-3.217803781299519,rear
71,1.3745465678682567,0.2103697205504399,1.2474804337964676,14.317836484237963,0.8337845327836949,groom
72,1.8232078973199548,0.42428204222903715,2.117814105726036,9.755023607404775,1.3125252272955121,groom
73,-0.28987407924982767,-0.09908357045127318,-0.35730959609960505,9.933325771343322,-0.17644035948462655,still
74,-0.10508956587281748,0.21824224307284765,1.0434366367100436,10.989817414076414,-1.2840406775162838,still
75,1.2888790421274097,-0.43799645886214567,1.9545931057931816,8.241299479578146,-1.0528586153572026,rear
76,1.2999295595966462,-0.4887600540373429,0.8322992001525553,7.709269155665817,-1.504061504692484,rear
77,-0.7702704179476029,-0.312429394440045,-0.8103550638820343,8.910695482732535,-1.3401983118697194,still
78,6.805842382275413,-0.126744011590918,-1.872134939883941,9.684671099542207,2.1350929113833432,walk
79,0.39097545987311777,-0.13280415260116277,0.6982033049318471,10.589564803874136,0.9213287426040492,still
80,0.4844793917642961,0.9397320876927661,1.5169467777479217,10.145129533659869,0.5625326140293048,still
81,-0.20719802935344833,0.9288793554125802,-2.178636099241716,11.13996546588411,-0.3352247807571855,still
82,6.608002191453638,-0.09411195436223078,-0.45844228414531835,11.561242412242681,0.3962207202212552,walk
83,1.3633604490699025,-0.06399455301020929,0.26325537582941816,10.906189062561548,-0.04724267336111787,rear
84,7.764699001671327,0.41254002989775757,-0.16364550472323577,9.806790380170867,2.5352918503932056,walk
85,-0.15352120616324916,-0.5067682908836099,1.1659365450411292,11.821583115665712,0.7719080211169743,still
86,-0.047898550645310095,0.4275918188230813,-0.14565825782716857,10.628552502724009,1.4031275681857196,still
87,8.372276025895351,-0.015450862361723494,-2.6062531326578626,10.901282472778764,2.5359682044813425,walk
88,-0.10305871689569097,-0.5109689200696665,0.14929976289680738,10.0004449656792,0.2510978718608645,still
89,-0.3203728053086147,-0.08619276280677107,0.29800090097799276,11.43163929489433,-0.9449074080107899,still
90,0.35519701869078546,1.2615858687345445,-2.169684451110788,9.565821111171687,-1.5301198220643262,still
91,0.9729545873481744,-0.5732396421797554,-1.330094370614126,10.302342152103115,-0.213786557655415,still
92,1.0191642293913936,0.2665169725272153,-1.5667800609248579,9.588761383157074,-0.11417158818673025,still
93,1.6102460619252845,-0.09452808004075211,0.9826988453695531,11.9172283598933,-0.5539849466725204,walk
94,-0.44386858325282186,-0.03441591210300569,1.2324478303781385,9.847812278988297,2.216033000825093,still
95,-0.7801681707874851,0.5636368161747651,-0.6867929820800452,10.883498928627809,0.6718390323548827,still
96,1.2820929182060035,0.2783902577434406,-0.8522752827054672,5.591570684160811,-0.34928454510512597,rear
97,-0.6552991584352194,0.3876754438641174,1.0737755746610989,11.613750313854629,2.0040583006302253,still
98,1.6219233395079151,-0.39048478342283055,1.5592660068729907,9.418940007244425,2.6771934404867412,groom
99,1.3278479339933038,-0.12073440451238249,1.0450971671636307,8.784006803203916,-2.6114875816413203,rear
100,0.24945331816412278,-0.02802166412188533,0.5282468220999068,10.201523924637486,1.0155913457056593,still
101,1.4655195350988466,0.6434858576993691,-0.01918634009939857,2.6099586366326903,2.2287624307162446,groom
102,0.09691261360287746,-0.36679335061047313,-0.4693269291130488,10.627877506492348,0.5876012802521784,still
103,0.42919711220043644,0.13282020969136568,-0.44874693999645876,11.109907322156833,0.25463531249685084,still
104,-0.1086730093816787,-0.37189437343073395,0.27414380685266165,10.685277713864219,1.1195626094872706,still
105,-0.3651140741459003,-0.44021328431660506,-1.7460625331701647,12.206847738382107,1.1784069436699958,still
106,0.20544588582775394,0.5998156231529979,-0.19250022222610455,9.712614327605856,0.0027048393162001985,still
107,8.176901711476988,-0.6111106352426005,-1.3945314160608975,10.01581576187061,1.6571179827336169,walk
108,0.02584806999692439,0.18594748099217606,0.751217687657114,8.376899057962891,2.9712529994754355,still
109,0.8236107256575506,0.1858525380172969,2.2294251478032745,12.12788646118806,0.19648970006275834,groom
110,-1.3453433201952145,0.22821512721910223,0.499047726642637,10.539528494036071,-0.3236837387098468,still
111,-0.5120971048659112,-0.21435329762650615,-0.16893178391200955,9.01048490324713,0.7320110861235767,still
112,0.8524332528605362,0.6127358126566347,-0.019347015311981262,8.238030296670962,1.6611074483571526,still
113,9.947804444338344,-0.05182803306506105,0.9810398042554245,11.759372152594251,3.4227814196190827,walk
114,0.6744563755708609,0.26427810045567984,-0.19945185285958478,10.823532736944541,0.5786059156575217,still
115,-0.06803044891962086,-0.27096617718383775,0.2785299362778879,8.752658712159848,1.0414479366202294,still
116,0.9056077064015323,-0.6684077435755207,0.5051961432167986,5.663178248118062,1.46259929726613,groom
117,1.2894369699032326,-0.3612951072144083,0.17602361982385317,8.846333480824935,2.4892746208211576,groom
118,1.24992083852797,-0.718207802687213,1.1692233947063593,10.272541170528166,-1.8671525437174399,rear
119,0.4564908897738687,0.18578401450664678,0.7505781110253927,9.526062413922903,0.44294186947950864,still
120,-0.6120004274711544,0.2509452076307763,-2.507284706717873,8.61069379082214,-0.7052653496504205,still
121,2.8439014964546505,0.07924712787215546,-0.10288566305959013,7.848040757831542,-2.0637651667691888,paw_lick
122,-0.22867856930965466,0.21573844477529308,1.0411171872453235,10.753739655341088,-0.7102836491695808,still
123,1.32662649379841,1.0228131398514548,0.16594243046730472,9.000356522516938,1.6655763850065082,groom
124,-0.14040495247444412,0.28887960542930935,-2.029770566901872,11.211042891213731,-0.04721438022002932,still
125,-0.7310644934368652,0.34099641013270543,1.6319242923187367,9.043653663644022,0.41175585002357273,still
126,0.36339553313689543,0.17038328094503213,2.022310383098877,5.201222988801562,0.7914887500509824,groom
127,10.856489135543825,0.1934419078912611,0.06931490276448127,9.075729948631029,2.01687570898902,walk
128,0.015712463954781843,-0.45428111053198117,0.3156515122156537,8.327369933409843,0.7957898565824851,still
129,4.140876684654376,-0.7302552172311494,-1.56369167765584,9.763616233109865,-0.006823455742416273,walk
130,0.008953114793511099,0.014473858412511295,-0.6103349437578056,8.532108130244543,0.50419947154941,still
131,-0.5418905135721299,-0.7120785386563386,-1.0305026651684668,8.296448848097533,1.0879422115498791,still
132,1.2822357502036736,-0.7201005087698928,1.3997949060253523,4.361650220240696,-0.21743160974966425,rear
133,0.20636722435927313,-0.3953819736987508,-0.21523424760676102,10.94019360680429,-1.0749529764960115,still
134,-0.40526622054842637,-0.5795871591720216,0.2981468226650508,9.761371839761203,-0.9620500132423552,still
135,0.1421879771048928,-0.26355442063008266,-0.2882486886847837,10.107789451341317,0.9253630608691156,still
136,0.01834268427680801,0.007327340252485318,-0.20146904018175993,10.489939752545032,-0.06642763571716594,still
137,0.3131290528734016,0.5068757020958107,-0.744601145759464,9.350461726726138,0.08758687624138727,still
138,0.1275851201482069,-0.9896483537460716,1.1252355019611857,8.305364914199771,0.13705910779231015,still
139,1.4257505258855665,0.7656835158120854,2.573504363617187,8.777191937669043,2.996248305537278,groom
140,-0.0014548789668851622,0.41585666695009804,-0.6115003309786782,10.99471024758019,1.391559178288436,still
141,0.661679436019742,-0.004524898809404313,0.06492715031958732,10.582973683758835,0.5728957754741799,still
142,1.0966173032028483,-0.2091842464870699,-0.7167373789985076,12.368553501256853,1.4495642171785925,still
143,-0.15512986469469126,-0.2959855977647604,-0.22876303224415914,9.252215407362572,-2.588035527974639,still
144,11.696124742856316,0.3564361268715118,-1.140025404143911,10.347245362041054,0.77012843521144,walk
145,0.740180795425482,-0.23886638071519053,-0.9116015903622883,10.00694729312918,1.3116730182905179,still
146,1.3055548245728885,-0.48929248997141794,-0.2746178003182864,5.6300477292302045,-1.1737513288282924,rear
147,-1.3805221915329713,0.5591206497076887,-0.25689568600656676,8.932427049893795,-2.217994270321835,still
148,0.5635012560624266,-0.613310446067646,-0.16892579514200426,10.40019704790337,-1.120583500868681,still
149,1.1511354350246634,-0.6422793536100058,0.4973836674671337,8.99805187420777,-0.7199177386583548,rear
150,11.563397127392024,-0.38275474513472973,1.009319425001241,8.354899872769328,2.64902372761113,walk
151,5.0380004245590735,0.6912519685861086,-0.02638093759583388,8.565891278753753,0.75799791956714,walk
152,0.03852646473365058,-0.4154929177346882,1.3593012357935383,9.745631215434196,-0.918714386773493,still
153,10.661862817456264,-0.4645933188403843,0.6238349088565031,9.551100157367992,-0.44169176376241825,walk
154,0.4752652109125014,-0.08256853945597623,-0.20958763828140475,9.587479970906235,-0.5851509445331424,still
155,1.1539736168680437,1.3115093563586253,1.4070533187767058,10.741314114683785,0.0337067384551909,groom
156,-0.09757955495535683,0.09952012763519198,-1.5205339324384048,9.15640814421609,-2.249387497873646,still
157,0.789464552315013,0.3655793064240271,0.7363938146673328,5.1416781766381865,1.8596372150062765,groom
158,0.45752294152102896,-0.3023248541097165,0.30008981549133484,9.853154140033777,-0.33660158716528926,still
159,-0.5169137948369751,0.23686278239675107,1.6239912560807366,8.502801077307858,-1.6569850865953457,still
160,-0.05199343377152048,0.6939416257598957,-0.03195001224537922,9.640140190360222,1.1678977530226635,still
161,0.5580847585235501,-0.26710141843709695,1.1445900872331873,7.88166797763728,0.4776446042396189,still
162,0.19509678933442787,0.17067426756244863,-0.23851143905244465,9.544110591379745,1.3457354788526474,still
163,-0.04055067275701689,-0.3389492640586597,0.6899672252314168,10.468617395667463,-1.2391682544770524,still
164,0.6737593680879475,1.2586321290104672,-0.032839475522355555,5.871492229505741,-0.3349530197497028,groom
165,0.1334003929038965,-0.5753176236794971,-0.6349344582478148,9.624258101710849,-0.5910574540654643,still
166,4.2650539667300205,-0.3250989137889737,-0.3159489182213964,9.739526121526213,0.9231342271558922,walk
167,-0.8180332501171113,-0.24126672509709596,0.7219428457420665,10.697736471806413,1.041046070441214,still
168,-0.8838815938209702,1.294510073300445,-0.014278294652547076,9.810274073376098,1.2109779424810792,still
169,0.2226304016310633,1.1562124005547953,1.6225053817730974,6.241715396429225,1.0461215702166928,groom
170,0.26576388271941154,0.27874040320200394,-0.7965209925407974,11.968259691067242,-0.2860505336454348,still
171,-0.3350440877148187,-0.19117647050382544,0.31698732493567433,10.652369438408154,1.1263712805502162,still
172,-0.20251765256522528,0.9609796921197788,-1.1155549053719507,10.8908396805658,0.07314160146509464,still
173,1.1908149825059386,-1.3972870800859591,1.1528800314918417,7.678750080939523,-1.415789782254852,rear
174,-0.49978108280623157,1.228386640947301,0.563168824300841,10.788544429087656,-2.1014577855744827,still
175,0.42865461684750156,0.15100219790781033,-0.09872360610025142,9.370935389251445,2.140419787827361,still
176,6.029236077448568,-0.33329616039699794,0.34515225085801915,11.255442228643117,2.5468626998464914,walk
177,0.11062547103054797,-0.395138971252665,-0.408194278808079,9.33597002158486,-0.4211145539579253,still
178,0.43872780747491585,1.0042729323555888,2.072612200723139,9.207998325927052,-0.2626934916482216,still
179,1.4075622598550617,-1.1047142896065116,0.6969488370730728,8.19967689684238,0.5708482047571246,rear
180,6.877690218143506,0.15505569513563347,0.6900196568551711,9.500354793976074,-0.6482864645836794,walk
181,0.3054601408948462,1.0669229204403665,-0.6873899776419944,9.47512958412037,0.26819109835648647,still
182,-0.09974842662378106,-0.14844935312573354,0.9760690647382931,9.76350090082991,0.09993183685712925,still
183,8.458676296152667,-0.6354904771302802,-0.7739785565421987,9.627558467220926,1.316327648143366,walk
184,2.1948527512302674,0.10451632021064404,-1.271423748585427,-2.5651447943686314,-1.0353724774104371,paw_lick
185,0.11757977500698091,1.26255572485949,1.7719735296557801,9.904208779359495,0.4234647684658107,groom
186,0.18133914936017825,-0.07665148871245933,1.9117624124533734,9.521158379500795,0.2561221011932961,still
187,-0.5906421308592478,0.6101388923733508,0.8769067721105519,8.113514871079769,1.2029995327805787,still
188,8.81206454140988,0.035757528416864234,-0.4688675137195692,9.010242463985431,1.615315120980478,walk
189,0.5835754194089302,0.11829371309409038,-1.7685075885544403,7.789576692277841,-0.14550309197023908,still
190,0.16708343526230576,0.2144558965825,-2.2210484400506667,10.382086105536702,-1.3326077134931194,still
191,0.6459006437540195,0.9387050362623766,0.6689893654906461,8.837588630683747,1.4846529748497383,still
192,-0.06338542238998189,-0.027396766016795512,0.6719763611504103,9.93931024849959,0.6512942658307482,still
193,1.0321548743571165,0.5971755892548742,-0.2622581556829484,9.287963641688096,1.0891800581185753,groom
194,0.2522444064204622,0.5144346534224077,-1.297040837769517,10.507751430263609,-0.597930375742053,still
195,-0.3745523355439349,0.06880612760377554,-1.696708899986524,9.811117968276086,1.4304767391474429,still
196,7.671701160122481,0.7925151329976007,-0.018019814857309486,11.46206565663034,-0.6534846759198112,walk
197,9.248765880871243,-0.7575532521923848,-0.6181036961137559,12.28777855556401,1.6238512196646442,walk
198,0.5197028453766868,1.2378506621424674,1.9510588475218695,8.063827974959157,0.08223068456568261,groom
199,0.19827506505095854,-0.1745677300081198,-0.08165048560102107,10.87146172226653,0.5280350060461363,still
200,1.29953232086592,-0.42551489166070855,-0.051462517513638284,9.455948062271853,-1.3158414499841864,rear
201,1.1553449504553273,0.5362852192365728,-0.13406226517289688,7.543161238273262,-0.49248626400955386,rear
202,0.38734969941295894,0.6737526872222539,-0.7511870320338905,11.061399090060096,0.7597443139941781,still
203,0.16040218895482694,0.04435267718524752,-0.5258836547336777,10.327712021142315,-1.2388703144382913,still
204,1.2649423290675152,0.5412475293579748,0.5251370667812767,5.3449698388804086,1.4498867829804665,groom
205,0.49091343652556146,0.5653405473350344,0.7486137224744042,10.606789032758394,0.6883245675478207,still
206,-1.1699904280086955,0.3047815666987919,-0.1695562841338284,10.297886679598712,1.018608174778729,still
207,-0.2414716816993367,-1.1128316712597333,-0.18459375165285405,9.502959464311266,-0.7760077566510152,still
208,3.8535897931589416,-0.025356609041216872,-0.39982222650134314,6.0511831700670236,1.0496167271903905,paw_lick
209,0.31633871792979024,-0.29645710353074645,-1.0885212574371228,10.751508822202428,0.03468158738241485,still
210,9.047722739157411,-1.2002043380374252,-0.4088994537236763,6.88814594600629,0.6560843688390889,walk
211,0.08291659230938074,-0.2757470433514437,0.2152889022719976,9.942861799067694,-0.6111496425309764,still
212,-0.2540439187072107,0.3848713428632773,0.1448504951669051,8.351238289563575,0.1303694750886716,still
213,-0.13678337102751215,0.5305012498473778,0.38209167758170637,13.142803851704535,-0.754635704259621,groom
214,-0.25460502981295113,-0.3555643457376847,1.0159342102368212,8.825132520935698,-0.6873119056294131,still
215,-0.2359311049017286,-1.000149738588617,0.35438317985898593,11.269701822902391,0.5332866114096245,still
216,0.6113577639321758,-0.3075752302075463,-0.0733084865471267,9.940895685683914,0.7084622630401438,still
217,1.368945068568111,-0.2825833954048233,-0.22672351691159132,11.09559949262,-2.0981167306954944,rear
218,0.11997743814394875,-0.6644658262417413,0.4778279386481611,9.616399222803334,0.002412213003224542,still
219,1.1634844684196213,-0.2776323764269356,0.8874764158005083,11.031577480411325,-1.547445273018555,rear
220,12.664922474854782,-0.590970694592694,-0.7404906709045126,10.851649532243771,1.036004659591625,walk
221,1.262549492550928,-0.2011924093993428,0.5240958857885581,8.753771418432649,1.389185334749269,groom
222,10.668112965081574,-0.5230109167629545,-0.47331406357081646,9.944576380728341,0.21334136050185015,walk
223,-0.15788665786040693,1.207594420391852,-1.8561466438356198,10.523360500331691,-0.7358522740233583,still
224,1.2851265988810363,-1.0287635667287467,2.360547385239206,7.126647790193417,-0.6255540920846147,rear
225,1.1775843139831097,0.8182590871654055,2.274985156748821,11.811858209692476,2.2594943948439177,groom
226,-1.015018314689078,0.3737895589527036,-0.014338774134734425,10.011341005476165,-2.3636618980039494,still
227,10.575054994656242,0.061170850737223226,0.5636626128217841,10.580888649528779,2.6861759606797446,walk
228,-0.7748512921194116,0.7490689985917309,-0.807918632578392,9.183407232205994,-1.4427937444461574,still
229,0.6091251541969009,1.6386532225166148,1.7350409315108877,10.86877581098107,2.1245050050261165,groom
230,5.762900404499396,-0.354552416361187,0.5768262910655486,11.222318982411986,1.458485027178792,walk
231,0.3290251965579944,-0.6549559576610647,-1.1792052357853404,9.488366992561003,-0.7076588915137385,still
232,-0.18208768845249468,0.45541758516492703,0.9445021987225276,8.53399837958069,-0.2646679689908109,still
233,0.4700182588228983,-0.14985850578686571,-2.6067796729356445,11.615744796969175,-0.012231180596642304,still
234,-0.39873808914369047,0.07672485314507771,0.8373452639897576,9.983964327490474,-0.3325835439918072,still
235,9.944600830786285,0.26553711247789924,-1.0363386738027858,9.10728156469385,1.1552458519806361,walk
236,7.54578255366072,-0.46561551212504987,0.7623825564584343,9.247740584031513,0.0012902921568256343,walk
237,0.1577717464130559,0.716559694756346,0.9725898418301422,9.57327260216564,1.4166471766270887,groom
238,-0.6107145599361878,-0.10672215659785521,0.32433179243631294,11.420619102212118,0.14014772168321799,still
239,0.1341500097841639,-0.27276589020869746,-0.7091425597793826,8.90220115541689,0.4692507066146522,still
240,0.8844828815259788,0.21344789245548723,0.11408701829295352,9.644798023906612,-0.32876844942763306,still
241,8.461660608899328,-0.3441673266312967,0.20093176591615408,9.358781601849307,0.15648072165256588,walk
242,0.8293469311485056,-0.13812196516209674,-1.4974212057227576,10.89126375179927,0.9828838582348416,groom
243,10.891954118581165,0.47935521083086574,0.6362761782383645,10.06634761143363,3.502133670641539,walk
244,0.5308505321551872,-0.030552889109700863,2.9572563403792467,11.572069738621222,-2.1755809933837242,still
245,-0.25268353018681117,0.4743940483618742,-0.045437049991048785,9.79560972422304,-1.7451941721946553,still
246,0.14690355819861178,-0.5510834248156754,1.295060029197244,10.238756578059128,-0.847319951363604,still
247,-0.39753788751749597,-0.6997928812924331,2.471643990237793,10.71399028587149,0.7462851630259985,still
248,0.06161433808296058,-0.18997733121095114,1.4424827304331163,10.03507617934812,0.3834765021229834,still
249,1.157882351627922,-0.6199063360161643,0.4173130767797166,8.093937758229716,-1.615486234734482,rear
250,0.4654875300754411,0.28381213126307225,-0.3744248150707205,10.469605383838182,0.816072233251066,still
251,10.372491069333744,0.01601266053928562,0.6522841891284137,10.474174376694377,0.009594453989263174,walk
252,1.1189334455933895,-0.3247612368931694,0.6955977537248765,9.656307329302694,-0.6570452869216423,rear
253,11.23037771864115,-0.4056836982528744,-0.977653261679384,11.11396833518331,1.261781914233036,walk
254,2.350697983329005,-0.4469637862522817,0.3546514305574588,9.933095892688565,1.4512683145910708,walk
255,0.10554783735246215,0.39915615684799066,-1.2800357937524969,10.19354318187852,1.3134869912156788,still
256,-0.5134925328798083,-0.5628485313262587,-0.5218269098666779,10.320915591328482,0.45678516585412055,still
257,0.09959015877102252,0.2785335119697827,-0.2700163169040264,10.697190128925717,0.8620660973254909,still
258,-0.19700817213599014,0.17415576755337095,1.1572297427353953,10.66129939935786,0.02739287095308727,still
259,0.42905872095297193,-0.7080787246318241,0.20948764661922617,9.318167554370863,-0.23425867072679613,still
260,0.6409993525832948,0.14985152796835013,-0.23686379382497066,10.647582768671336,-0.1540754887273711,still
261,1.2770920480053305,-0.7486792060187409,0.561878747267956,8.13875496760745,-0.5073522185634889,rear
262,-0.23038888167873675,0.3666235953842478,-0.6370095094947609,10.731126064934251,-0.841002678588718,still
263,0.5769402344158083,-0.8505694595545652,-1.7992362162290605,9.902948948691929,-0.062211855213126305,still
264,7.879910175870551,-0.29317858199369723,0.24507062289114215,11.359217916532021,2.8972545321246708,walk
265,13.057878528446142,1.410789338228677,-0.6287358224063384,10.402705306647402,1.3412336228190929,walk
266,0.4670535411176548,-0.5337023444164307,0.8958862657762903,10.169200554160719,-0.9042276946355033,still
267,-0.2503326858204555,0.5346679584861738,-0.4862584623927299,8.505844127739374,-0.5117429431995768,still
268,1.2372784501702883,0.5189833728892548,0.5517588136816999,10.023005129740808,-0.11432320758987402,rear
269,-0.4281109720709212,-0.08500052618310383,0.4965583954319396,9.578544811595444,-0.7405973130020778,still
270,-0.17642892344861974,-0.2481745497795963,-0.7815441408322111,11.621766928722472,0.5051985576200002,still
271,8.112284657733598,-0.09707760737268398,-0.368711338889107,11.36336485635251,0.9913250630595387,walk
272,9.100807418089595,0.40005788476624327,-1.7061005852186544,11.246791379826284,0.8469317128879781,walk
273,0.04617230502355042,-0.5184898761106217,0.19783398052064693,9.887029152015083,0.1420557630027855,still
274,1.2241111792597883,0.499296868257705,0.009763860575491945,7.073547728105187,1.8981740191665175,groom
275,-0.030648785098960456,0.3698358711115918,0.7614487472728106,10.64558384075192,1.7335451512377102,still
276,1.147565657368122,1.1515918442749515,0.4212002098184363,6.680292854320969,1.7462614665047065,groom
277,0.027722172037109864,0.09749634526283071,2.2121058990176152,10.892061969373541,1.0430976209835845,still
278,8.024962615762043,0.09274456854033507,0.0999379628435197,11.19834090871832,0.5981649026428586,walk
279,0.23330521413870883,-0.29043445067386686,-0.44229267307659287,9.971031535926397,-0.3308438872895625,still
